Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR
EPL_2008,30/12/08,16,1,0.0,1.0,2.0,8.0,7.0,3.0,3.0,9.0,5.0,1.0,2.0,0.0,0.0
EPL_2008,10/01/09,0,5,1.0,0.0,0.0,14.0,2.0,9.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
EPL_2008,10/01/09,1,38,2.0,1.0,0.0,21.0,9.0,13.0,6.0,10.0,7.0,1.0,1.0,0.0,0.0
EPL_2008,10/01/09,13,16,2.0,0.0,0.0,8.0,5.0,5.0,0.0,5.0,3.0,2.0,5.0,0.0,0.0
EPL_2008,10/01/09,24,34,1.0,1.0,1.0,9.0,10.0,3.0,5.0,2.0,7.0,0.0,4.0,0.0,0.0
EPL_2008,10/01/09,25,39,2.0,2.0,1.0,21.0,12.0,12.0,11.0,8.0,3.0,1.0,0.0,0.0,0.0
EPL_2008,10/01/09,33,20,0.0,0.0,1.0,5.0,7.0,0.0,3.0,4.0,5.0,2.0,2.0,0.0,0.0
EPL_2008,11/01/09,23,11,3.0,0.0,0.0,14.0,10.0,11.0,6.0,6.0,3.0,3.0,5.0,0.0,0.0
EPL_2008,11/01/09,40,36,1.0,0.0,0.0,13.0,6.0,5.0,3.0,8.0,3.0,3.0,3.0,0.0,0.0
EPL_2008,14/01/09,23,40,1.0,0.0,0.0,9.0,13.0,6.0,3.0,4.0,6.0,0.0,3.0,0.0,0.0
EPL_2008,17/01/09,3,25,3.0,0.0,0.0,9.0,10.0,4.0,3.0,2.0,5.0,2.0,3.0,0.0,1.0
EPL_2008,17/01/09,5,23,0.0,1.0,2.0,7.0,16.0,2.0,13.0,1.0,8.0,1.0,1.0,0.0,0.0
EPL_2008,17/01/09,11,33,2.0,1.0,0.0,37.0,4.0,22.0,1.0,10.0,4.0,0.0,3.0,0.0,0.0
EPL_2008,17/01/09,16,0,1.0,3.0,2.0,4.0,13.0,3.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0
EPL_2008,17/01/09,22,40,1.0,0.0,0.0,10.0,15.0,3.0,6.0,2.0,11.0,1.0,4.0,1.0,0.0
EPL_2008,17/01/09,34,1,1.0,2.0,2.0,9.0,4.0,6.0,3.0,8.0,6.0,4.0,2.0,0.0,1.0
EPL_2008,17/01/09,38,24,3.0,0.0,0.0,12.0,9.0,8.0,3.0,5.0,3.0,0.0,2.0,0.0,1.0
EPL_2008,18/01/09,36,28,1.0,1.0,1.0,26.0,11.0,15.0,4.0,8.0,4.0,0.0,2.0,0.0,0.0
EPL_2008,18/01/09,39,14,3.0,1.0,0.0,11.0,9.0,7.0,5.0,3.0,3.0,1.0,3.0,0.0,0.0
EPL_2008,19/01/09,20,13,1.0,1.0,1.0,9.0,7.0,5.0,6.0,4.0,4.0,0.0,2.0,0.0,0.0
EPL_2008,27/01/09,28,1,0.0,1.0,2.0,17.0,9.0,8.0,2.0,17.0,5.0,2.0,2.0,1.0,0.0
EPL_2008,27/01/09,34,14,1.0,0.0,0.0,16.0,15.0,11.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0
EPL_2008,27/01/09,36,33,3.0,1.0,0.0,22.0,6.0,14.0,3.0,7.0,4.0,2.0,3.0,0.0,0.0
EPL_2008,27/01/09,38,23,0.0,5.0,2.0,10.0,17.0,4.0,10.0,5.0,4.0,5.0,2.0,1.0,0.0
EPL_2008,28/01/09,3,5,2.0,2.0,1.0,15.0,9.0,12.0,5.0,6.0,4.0,3.0,4.0,0.0,0.0
EPL_2008,28/01/09,11,24,2.0,0.0,0.0,23.0,7.0,12.0,5.0,8.0,3.0,0.0,2.0,0.0,0.0
EPL_2008,28/01/09,13,0,1.0,1.0,1.0,7.0,7.0,3.0,4.0,7.0,6.0,2.0,2.0,0.0,0.0
EPL_2008,28/01/09,22,25,2.0,1.0,0.0,14.0,2.0,7.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0
EPL_2008,28/01/09,39,16,2.0,0.0,0.0,25.0,15.0,13.0,12.0,11.0,5.0,0.0,1.0,0.0,0.0
EPL_2008,28/01/09,40,20,1.0,1.0,1.0,3.0,10.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0
EPL_2008,31/01/09,0,39,0.0,0.0,1.0,15.0,2.0,8.0,2.0,13.0,3.0,2.0,2.0,0.0,0.0
EPL_2008,31/01/09,1,40,0.0,0.0,1.0,16.0,9.0,11.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0
EPL_2008,31/01/09,5,36,3.0,2.0,0.0,13.0,13.0,7.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0
EPL_2008,31/01/09,14,28,3.0,1.0,0.0,6.0,12.0,6.0,6.0,5.0,8.0,0.0,1.0,0.0,0.0
EPL_2008,31/01/09,16,38,2.0,2.0,1.0,16.0,13.0,12.0,7.0,8.0,6.0,2.0,4.0,0.0,0.0
EPL_2008,31/01/09,23,13,1.0,0.0,0.0,17.0,7.0,10.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0
EPL_2008,31/01/09,24,3,0.0,0.0,1.0,7.0,15.0,4.0,10.0,3.0,9.0,0.0,4.0,0.0,0.0
EPL_2008,31/01/09,33,22,1.0,0.0,0.0,7.0,17.0,4.0,7.0,7.0,6.0,1.0,1.0,1.0,0.0
EPL_2008,01/02/09,20,11,2.0,0.0,0.0,21.0,4.0,15.0,1.0,12.0,1.0,4.0,3.0,0.0,1.0
EPL_2008,01/02/09,25,34,1.0,1.0,1.0,15.0,16.0,10.0,9.0,4.0,3.0,2.0,4.0,0.0,0.0
EPL_2008,07/02/09,3,1,0.0,2.0,2.0,17.0,15.0,8.0,8.0,4.0,13.0,2.0,0.0,0.0,0.0
EPL_2008,07/02/09,11,16,0.0,0.0,1.0,13.0,12.0,6.0,4.0,13.0,3.0,1.0,2.0,0.0,0.0
EPL_2008,07/02/09,13,5,3.0,0.0,0.0,20.0,7.0,11.0,4.0,8.0,4.0,1.0,1.0,0.0,0.0
EPL_2008,07/02/09,22,24,1.0,0.0,0.0,20.0,7.0,12.0,4.0,13.0,3.0,0.0,1.0,0.0,0.0
EPL_2008,07/02/09,28,20,2.0,3.0,2.0,9.0,14.0,7.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0
EPL_2008,07/02/09,34,33,2.0,0.0,0.0,12.0,5.0,6.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0
EPL_2008,07/02/09,38,25,2.0,3.0,2.0,13.0,10.0,7.0,7.0,3.0,4.0,2.0,2.0,0.0,0.0
EPL_2008,07/02/09,40,14,0.0,0.0,1.0,10.0,8.0,3.0,2.0,4.0,8.0,1.0,2.0,0.0,0.0
EPL_2008,08/02/09,36,0,0.0,0.0,1.0,16.0,4.0,6.0,1.0,6.0,4.0,1.0,2.0,0.0,1.0
EPL_2008,08/02/09,39,23,0.0,1.0,2.0,9.0,11.0,5.0,6.0,5.0,11.0,1.0,1.0,0.0,0.0
EPL_2008,14/02/09,28,22,2.0,0.0,0.0,15.0,10.0,9.0,7.0,8.0,2.0,1.0,3.0,0.0,0.0
EPL_2008,18/02/09,23,14,3.0,0.0,0.0,17.0,5.0,9.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0
EPL_2008,21/02/09,0,34,0.0,0.0,1.0,16.0,3.0,9.0,2.0,8.0,3.0,2.0,2.0,0.0,0.0
EPL_2008,21/02/09,1,11,0.0,1.0,2.0,12.0,18.0,5.0,12.0,6.0,11.0,1.0,3.0,0.0,0.0
EPL_2008,21/02/09,5,39,2.0,1.0,0.0,12.0,17.0,8.0,12.0,4.0,13.0,0.0,2.0,0.0,0.0
EPL_2008,21/02/09,23,3,2.0,1.0,0.0,15.0,12.0,7.0,7.0,4.0,7.0,2.0,2.0,0.0,0.0
EPL_2008,21/02/09,24,40,0.0,0.0,1.0,6.0,12.0,3.0,6.0,5.0,1.0,2.0,4.0,0.0,0.0
EPL_2008,21/02/09,33,28,2.0,2.0,1.0,6.0,6.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0
EPL_2008,22/02/09,14,38,2.0,0.0,0.0,19.0,8.0,9.0,5.0,12.0,4.0,0.0,1.0,0.0,0.0
EPL_2008,22/02/09,20,22,1.0,1.0,1.0,18.0,10.0,5.0,4.0,6.0,4.0,1.0,2.0,0.0,0.0
EPL_2008,22/02/09,25,13,0.0,0.0,1.0,4.0,15.0,0.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0
EPL_2008,23/02/09,16,36,1.0,2.0,2.0,12.0,9.0,4.0,6.0,11.0,13.0,2.0,1.0,0.0,0.0
EPL_2008,28/02/09,0,14,0.0,0.0,1.0,16.0,12.0,8.0,3.0,11.0,6.0,0.0,0.0,0.0,0.0
EPL_2008,28/02/09,11,40,2.0,1.0,0.0,17.0,13.0,13.0,7.0,12.0,8.0,3.0,2.0,0.0,0.0
EPL_2008,28/02/09,13,38,2.0,0.0,0.0,11.0,17.0,6.0,9.0,3.0,6.0,1.0,1.0,0.0,0.0
EPL_2008,28/02/09,24,20,2.0,0.0,0.0,5.0,16.0,3.0,7.0,2.0,9.0,2.0,0.0,0.0,0.0
EPL_2008,01/03/09,1,33,2.0,2.0,1.0,11.0,7.0,7.0,3.0,6.0,6.0,1.0,1.0,0.0,0.0
EPL_2008,01/03/09,5,25,1.0,0.0,0.0,10.0,19.0,6.0,11.0,1.0,10.0,2.0,3.0,0.0,0.0
EPL_2008,01/03/09,16,3,1.0,2.0,2.0,9.0,8.0,5.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0
EPL_2008,01/03/09,39,22,1.0,0.0,0.0,13.0,9.0,9.0,2.0,4.0,7.0,2.0,2.0,0.0,0.0
EPL_2008,03/03/09,20,34,2.0,0.0,0.0,22.0,5.0,12.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0
EPL_2008,03/03/09,28,11,0.0,1.0,2.0,13.0,20.0,9.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0
EPL_2008,03/03/09,38,0,1.0,3.0,2.0,8.0,16.0,4.0,8.0,3.0,4.0,4.0,0.0,0.0,0.0
EPL_2008,04/03/09,3,13,0.0,0.0,1.0,8.0,9.0,3.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0
EPL_2008,04/03/09,14,16,0.0,1.0,2.0,17.0,10.0,9.0,3.0,13.0,5.0,3.0,1.0,0.0,0.0
EPL_2008,04/03/09,22,1,2.0,0.0,0.0,15.0,7.0,7.0,5.0,6.0,5.0,1.0,2.0,0.0,0.0
EPL_2008,04/03/09,25,23,1.0,2.0,2.0,9.0,11.0,6.0,9.0,3.0,10.0,2.0,2.0,0.0,0.0
EPL_2008,04/03/09,33,5,2.0,0.0,0.0,11.0,12.0,6.0,9.0,7.0,6.0,2.0,1.0,0.0,0.0
EPL_2008,04/03/09,36,24,4.0,0.0,0.0,12.0,15.0,7.0,6.0,4.0,8.0,0.0,1.0,0.0,0.0
EPL_2008,04/03/09,40,39,0.0,1.0,2.0,20.0,8.0,8.0,4.0,8.0,1.0,2.0,5.0,1.0,1.0
EPL_2008,07/03/09,34,36,1.0,1.0,1.0,8.0,13.0,3.0,8.0,4.0,1.0,3.0,2.0,0.0,0.0
EPL_2008,11/03/09,14,3,1.0,2.0,2.0,10.0,16.0,8.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0
EPL_2008,14/03/09,0,3,4.0,0.0,0.0,18.0,7.0,12.0,3.0,7.0,4.0,0.0,4.0,0.0,0.0
EPL_2008,14/03/09,5,14,1.0,3.0,2.0,14.0,14.0,9.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0
EPL_2008,14/03/09,13,33,3.0,1.0,0.0,17.0,10.0,13.0,5.0,4.0,9.0,0.0,1.0,0.0,0.0
EPL_2008,14/03/09,16,25,1.0,1.0,1.0,9.0,9.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
EPL_2008,14/03/09,23,20,1.0,4.0,2.0,14.0,9.0,9.0,6.0,10.0,3.0,2.0,3.0,1.0,0.0
EPL_2008,14/03/09,24,28,1.0,1.0,1.0,16.0,8.0,11.0,4.0,12.0,4.0,1.0,3.0,1.0,0.0
EPL_2008,14/03/09,34,40,1.0,2.0,2.0,7.0,9.0,3.0,5.0,6.0,2.0,0.0,1.0,0.0,0.0
EPL_2008,15/03/09,1,36,1.0,2.0,2.0,11.0,10.0,5.0,9.0,9.0,5.0,1.0,3.0,0.0,0.0
EPL_2008,15/03/09,11,22,1.0,0.0,0.0,18.0,6.0,6.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0
EPL_2008,16/03/09,39,38,0.0,0.0,1.0,9.0,8.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0
EPL_2008,21/03/09,3,39,1.0,1.0,1.0,15.0,6.0,11.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0
EPL_2008,21/03/09,14,23,2.0,0.0,0.0,15.0,13.0,6.0,8.0,3.0,4.0,2.0,4.0,0.0,2.0
EPL_2008,21/03/09,25,0,1.0,3.0,2.0,11.0,15.0,8.0,10.0,8.0,4.0,0.0,1.0,0.0,0.0
EPL_2008,21/03/09,28,13,2.0,1.0,0.0,16.0,5.0,11.0,2.0,7.0,4.0,2.0,1.0,0.0,0.0
EPL_2008,21/03/09,33,24,1.0,0.0,0.0,10.0,17.0,4.0,8.0,5.0,4.0,4.0,1.0,0.0,0.0
EPL_2008,21/03/09,36,11,1.0,0.0,0.0,8.0,15.0,4.0,9.0,8.0,7.0,2.0,2.0,0.0,0.0
EPL_2008,21/03/09,38,5,1.0,1.0,1.0,11.0,14.0,4.0,11.0,8.0,4.0,2.0,1.0,0.0,0.0
EPL_2008,22/03/09,20,1,5.0,0.0,0.0,14.0,6.0,7.0,4.0,4.0,6.0,1.0,3.0,0.0,1.0
EPL_2008,22/03/09,22,34,1.0,0.0,0.0,18.0,6.0,10.0,5.0,7.0,7.0,3.0,6.0,0.0,1.0
EPL_2008,22/03/09,40,16,1.0,0.0,0.0,16.0,8.0,6.0,2.0,5.0,4.0,1.0,3.0,0.0,0.0
EPL_2008,04/04/09,0,22,2.0,0.0,0.0,17.0,9.0,9.0,4.0,7.0,2.0,1.0,3.0,0.0,0.0
EPL_2008,04/04/09,3,36,2.0,1.0,0.0,11.0,9.0,6.0,3.0,4.0,7.0,1.0,1.0,0.0,1.0
EPL_2008,04/04/09,5,24,4.0,1.0,0.0,16.0,19.0,9.0,4.0,7.0,5.0,2.0,1.0,0.0,0.0
EPL_2008,04/04/09,14,20,0.0,1.0,2.0,3.0,19.0,1.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0
EPL_2008,04/04/09,16,28,0.0,0.0,1.0,9.0,7.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0
EPL_2008,04/04/09,25,11,0.0,2.0,2.0,6.0,16.0,4.0,10.0,4.0,6.0,0.0,2.0,0.0,0.0
EPL_2008,04/04/09,38,33,0.0,2.0,2.0,12.0,9.0,9.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0
EPL_2008,04/04/09,39,34,2.0,0.0,0.0,16.0,14.0,11.0,9.0,11.0,8.0,1.0,1.0,0.0,0.0
EPL_2008,05/04/09,13,40,4.0,0.0,0.0,14.0,14.0,10.0,8.0,1.0,4.0,0.0,3.0,0.0,0.0
EPL_2008,05/04/09,23,1,3.0,2.0,0.0,14.0,8.0,9.0,8.0,8.0,4.0,1.0,2.0,0.0,0.0
EPL_2008,11/04/09,11,5,4.0,3.0,0.0,20.0,14.0,9.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0
EPL_2008,11/04/09,20,3,4.0,0.0,0.0,22.0,7.0,12.0,5.0,7.0,2.0,2.0,1.0,0.0,0.0
EPL_2008,11/04/09,24,16,3.0,1.0,0.0,15.0,12.0,9.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0
EPL_2008,11/04/09,28,38,2.0,2.0,1.0,14.0,12.0,4.0,7.0,4.0,2.0,3.0,1.0,0.0,0.0
EPL_2008,11/04/09,33,25,1.0,1.0,1.0,17.0,8.0,6.0,2.0,8.0,4.0,4.0,2.0,0.0,0.0
EPL_2008,11/04/09,34,23,1.0,2.0,2.0,12.0,18.0,7.0,8.0,5.0,4.0,1.0,2.0,0.0,0.0
EPL_2008,11/04/09,36,39,1.0,0.0,0.0,14.0,8.0,9.0,6.0,10.0,1.0,1.0,4.0,0.0,0.0
EPL_2008,11/04/09,40,0,1.0,4.0,2.0,11.0,15.0,5.0,8.0,6.0,5.0,3.0,3.0,0.0,0.0
EPL_2008,12/04/09,1,13,3.0,3.0,1.0,15.0,10.0,8.0,6.0,11.0,7.0,0.0,2.0,0.0,0.0
EPL_2008,12/04/09,22,14,1.0,3.0,2.0,13.0,15.0,5.0,11.0,8.0,3.0,0.0,1.0,0.0,0.0
EPL_2008,18/04/09,1,39,1.0,1.0,1.0,17.0,18.0,7.0,9.0,12.0,11.0,2.0,3.0,0.0,0.0
EPL_2008,18/04/09,24,14,0.0,0.0,1.0,18.0,11.0,14.0,6.0,9.0,1.0,3.0,1.0,0.0,0.0
EPL_2008,18/04/09,28,5,1.0,0.0,0.0,20.0,5.0,10.0,1.0,6.0,5.0,2.0,4.0,0.0,0.0
EPL_2008,18/04/09,33,3,1.0,0.0,0.0,6.0,3.0,2.0,1.0,4.0,6.0,3.0,1.0,0.0,0.0
EPL_2008,18/04/09,34,16,1.0,0.0,0.0,8.0,13.0,4.0,3.0,6.0,6.0,2.0,3.0,0.0,0.0
EPL_2008,19/04/09,22,38,4.0,2.0,0.0,18.0,26.0,11.0,17.0,3.0,9.0,1.0,2.0,0.0,0.0
EPL_2008,19/04/09,36,25,1.0,0.0,0.0,22.0,8.0,18.0,3.0,4.0,7.0,1.0,2.0,0.0,0.0
EPL_2008,21/04/09,20,0,4.0,4.0,1.0,22.0,8.0,15.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0
EPL_2008,22/04/09,11,13,0.0,0.0,1.0,18.0,14.0,6.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0
EPL_2008,22/04/09,23,28,2.0,0.0,0.0,20.0,5.0,14.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0
EPL_2008,25/04/09,5,1,1.0,1.0,1.0,9.0,14.0,6.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0
EPL_2008,25/04/09,13,22,1.0,2.0,2.0,12.0,16.0,4.0,10.0,5.0,3.0,1.0,3.0,0.0,0.0
EPL_2008,25/04/09,14,33,1.0,0.0,0.0,10.0,9.0,7.0,2.0,5.0,7.0,1.0,2.0,0.0,0.0
EPL_2008,25/04/09,16,20,1.0,3.0,2.0,7.0,21.0,5.0,8.0,3.0,8.0,3.0,1.0,1.0,0.0
EPL_2008,25/04/09,23,36,5.0,2.0,0.0,21.0,6.0,14.0,4.0,6.0,2.0,3.0,3.0,0.0,0.0
EPL_2008,25/04/09,38,34,3.0,0.0,0.0,15.0,9.0,9.0,5.0,6.0,3.0,0.0,1.0,0.0,0.0
EPL_2008,25/04/09,39,11,0.0,1.0,2.0,8.0,20.0,6.0,8.0,3.0,5.0,1.0,0.0,0.0,0.0
EPL_2008,26/04/09,0,24,2.0,0.0,0.0,15.0,5.0,11.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0
EPL_2008,26/04/09,3,40,2.0,0.0,0.0,14.0,17.0,8.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0
EPL_2008,27/04/09,25,28,0.0,0.0,1.0,13.0,15.0,8.0,7.0,7.0,10.0,2.0,2.0,0.0,0.0
EPL_2008,02/05/09,11,14,3.0,1.0,0.0,13.0,8.0,5.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0
EPL_2008,02/05/09,22,3,3.0,1.0,0.0,9.0,16.0,7.0,9.0,7.0,6.0,2.0,3.0,0.0,0.0
EPL_2008,02/05/09,24,23,0.0,2.0,2.0,11.0,13.0,5.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0
EPL_2008,02/05/09,28,0,0.0,3.0,2.0,12.0,15.0,4.0,9.0,5.0,11.0,3.0,1.0,1.0,0.0
EPL_2008,02/05/09,33,39,0.0,1.0,2.0,13.0,7.0,7.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0
EPL_2008,02/05/09,36,38,1.0,0.0,0.0,16.0,10.0,9.0,7.0,9.0,7.0,1.0,1.0,0.0,0.0
EPL_2008,02/05/09,40,5,0.0,0.0,1.0,16.0,10.0,7.0,2.0,9.0,6.0,2.0,3.0,0.0,0.0
EPL_2008,03/05/09,20,25,3.0,0.0,0.0,25.0,3.0,11.0,3.0,7.0,1.0,0.0,2.0,0.0,1.0
EPL_2008,03/05/09,34,13,0.0,2.0,2.0,8.0,10.0,3.0,8.0,9.0,3.0,3.0,4.0,0.0,0.0
EPL_2008,04/05/09,1,16,1.0,0.0,0.0,12.0,9.0,8.0,5.0,13.0,7.0,0.0,2.0,0.0,0.0
EPL_2008,09/05/09,3,28,2.0,0.0,0.0,8.0,7.0,6.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0
EPL_2008,09/05/09,5,34,0.0,0.0,1.0,8.0,15.0,4.0,4.0,10.0,3.0,2.0,0.0,0.0,0.0
EPL_2008,09/05/09,13,36,0.0,0.0,1.0,13.0,4.0,5.0,2.0,4.0,5.0,2.0,3.0,0.0,0.0
EPL_2008,09/05/09,14,1,3.0,1.0,0.0,15.0,7.0,11.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0
EPL_2008,09/05/09,16,33,1.0,2.0,2.0,14.0,10.0,5.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0
EPL_2008,09/05/09,38,40,3.0,1.0,0.0,12.0,11.0,10.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0
EPL_2008,09/05/09,39,20,0.0,3.0,2.0,8.0,16.0,3.0,9.0,2.0,4.0,3.0,2.0,0.0,0.0
EPL_2008,10/05/09,0,11,1.0,4.0,2.0,15.0,16.0,7.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0
EPL_2008,10/05/09,23,22,2.0,0.0,0.0,15.0,11.0,7.0,5.0,8.0,7.0,1.0,1.0,0.0,0.0
EPL_2008,11/05/09,25,24,3.0,1.0,0.0,19.0,11.0,9.0,5.0,11.0,1.0,3.0,1.0,0.0,0.0
EPL_2008,13/05/09,40,23,1.0,2.0,2.0,13.0,18.0,5.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
EPL_2008,16/05/09,5,16,1.0,1.0,1.0,16.0,20.0,9.0,12.0,5.0,7.0,1.0,2.0,0.0,0.0
EPL_2008,16/05/09,13,39,3.0,1.0,0.0,18.0,8.0,9.0,3.0,6.0,3.0,1.0,2.0,0.0,1.0
EPL_2008,16/05/09,23,0,0.0,0.0,1.0,11.0,14.0,5.0,11.0,2.0,6.0,0.0,5.0,0.0,0.0
EPL_2008,16/05/09,24,1,1.0,1.0,1.0,10.0,8.0,6.0,6.0,6.0,8.0,0.0,2.0,0.0,0.0
EPL_2008,16/05/09,25,14,0.0,1.0,2.0,12.0,12.0,6.0,5.0,6.0,2.0,0.0,3.0,1.0,0.0
EPL_2008,16/05/09,33,40,2.0,0.0,0.0,13.0,8.0,8.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
EPL_2008,16/05/09,36,22,2.0,1.0,0.0,11.0,9.0,4.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0
EPL_2008,17/05/09,11,3,2.0,0.0,0.0,21.0,8.0,12.0,5.0,1.0,4.0,1.0,2.0,0.0,0.0
EPL_2008,17/05/09,38,20,0.0,2.0,2.0,12.0,16.0,7.0,10.0,11.0,5.0,2.0,0.0,0.0,0.0
EPL_2008,18/05/09,28,34,3.0,1.0,0.0,9.0,20.0,4.0,9.0,5.0,6.0,1.0,0.0,0.0,0.0
EPL_2008,24/05/09,0,33,4.0,1.0,0.0,24.0,3.0,11.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
EPL_2008,24/05/09,1,25,1.0,0.0,0.0,15.0,8.0,5.0,3.0,5.0,3.0,0.0,2.0,0.0,1.0
EPL_2008,24/05/09,3,38,0.0,0.0,1.0,10.0,13.0,5.0,5.0,4.0,9.0,0.0,1.0,1.0,0.0
EPL_2008,24/05/09,14,13,0.0,2.0,2.0,10.0,13.0,4.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0
EPL_2008,24/05/09,16,23,0.0,1.0,2.0,12.0,12.0,8.0,5.0,8.0,3.0,2.0,1.0,0.0,0.0
EPL_2008,24/05/09,20,36,3.0,1.0,0.0,20.0,8.0,9.0,4.0,9.0,2.0,0.0,1.0,0.0,0.0
EPL_2008,24/05/09,22,5,1.0,0.0,0.0,20.0,8.0,12.0,4.0,15.0,9.0,0.0,0.0,0.0,0.0
EPL_2008,24/05/09,34,11,2.0,3.0,2.0,8.0,14.0,7.0,9.0,6.0,7.0,1.0,1.0,0.0,0.0
EPL_2008,24/05/09,39,24,2.0,1.0,0.0,14.0,17.0,8.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0
EPL_2008,24/05/09,40,28,1.0,0.0,0.0,19.0,9.0,10.0,3.0,8.0,2.0,0.0,4.0,0.0,0.0
EPL_2009,15/08/09,1,40,0.0,2.0,2.0,11.0,14.0,5.0,7.0,4.0,6.0,2.0,2.0,0.0,0.0
EPL_2009,15/08/09,3,22,0.0,2.0,2.0,17.0,8.0,9.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0
EPL_2009,15/08/09,5,34,0.0,1.0,2.0,11.0,20.0,3.0,13.0,4.0,7.0,2.0,1.0,0.0,0.0
EPL_2009,15/08/09,11,16,2.0,1.0,0.0,26.0,7.0,12.0,3.0,12.0,4.0,1.0,2.0,0.0,0.0
EPL_2009,15/08/09,13,0,1.0,6.0,2.0,8.0,15.0,5.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0
EPL_2009,15/08/09,28,14,0.0,1.0,2.0,16.0,9.0,4.0,3.0,6.0,4.0,3.0,2.0,0.0,0.0
EPL_2009,15/08/09,33,9,2.0,0.0,0.0,12.0,9.0,5.0,5.0,3.0,6.0,2.0,2.0,0.0,0.0
EPL_2009,15/08/09,41,39,0.0,2.0,2.0,19.0,16.0,11.0,13.0,8.0,6.0,0.0,0.0,0.0,0.0
EPL_2009,16/08/09,23,2,1.0,0.0,0.0,26.0,6.0,17.0,4.0,13.0,2.0,1.0,1.0,0.0,0.0
EPL_2009,16/08/09,36,20,2.0,1.0,0.0,17.0,6.0,11.0,3.0,6.0,5.0,3.0,3.0,0.0,0.0
EPL_2009,18/08/09,34,11,1.0,3.0,2.0,4.0,20.0,3.0,9.0,1.0,14.0,2.0,2.0,0.0,0.0
EPL_2009,18/08/09,40,41,0.0,1.0,2.0,18.0,9.0,5.0,3.0,4.0,4.0,0.0,3.0,0.0,0.0
EPL_2009,19/08/09,2,28,1.0,0.0,0.0,9.0,9.0,5.0,4.0,4.0,5.0,0.0,5.0,0.0,0.0
EPL_2009,19/08/09,9,23,1.0,0.0,0.0,8.0,18.0,2.0,9.0,1.0,12.0,2.0,1.0,0.0,0.0
EPL_2009,19/08/09,16,36,1.0,5.0,2.0,9.0,18.0,7.0,12.0,6.0,5.0,3.0,2.0,0.0,0.0
EPL_2009,19/08/09,20,33,4.0,0.0,0.0,18.0,6.0,13.0,3.0,11.0,5.0,0.0,1.0,0.0,0.0
EPL_2009,22/08/09,0,28,4.0,1.0,0.0,19.0,9.0,16.0,4.0,8.0,4.0,1.0,0.0,0.0,0.0
EPL_2009,22/08/09,2,33,0.0,0.0,1.0,8.0,13.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0
